tract,hh_type1_income_min,hh_type1_income_max,hh_type1_income,hh_type1_size,hh_type1_workers,hh_type1_ht,hh_type1_h,hh_type1_t,hh_type1_autos,hh_type1_vmt,hh_type1_transit_trips,hh_type1_ht_own,hh_type1_h_own,hh_type1_t_own,hh_type1_autos_own,hh_type1_vmt_own,hh_type1_transit_trips_own,hh_type1_ht_rent,hh_type1_h_rent,hh_type1_t_rent,hh_type1_autos_rent,hh_type1_vmt_rent,hh_type1_transit_trips_rent,hh_type2_income_min,hh_type2_income_max,hh_type2_income,hh_type2_size,hh_type2_workers,hh_type2_ht,hh_type2_h,hh_type2_t,hh_type2_autos,hh_type2_vmt,hh_type2_transit_trips,hh_type2_ht_own,hh_type2_h_own,hh_type2_t_own,hh_type2_autos_own,hh_type2_vmt_own,hh_type2_transit_trips_own,hh_type2_ht_rent,hh_type2_h_rent,hh_type2_t_rent,hh_type2_autos_rent,hh_type2_vmt_rent,hh_type2_transit_trips_rent,hh_type3_income_min,hh_type3_income_max,hh_type3_income,hh_type3_size,hh_type3_workers,hh_type3_ht,hh_type3_h,hh_type3_t,hh_type3_autos,hh_type3_vmt,hh_type3_transit_trips,hh_type3_ht_own,hh_type3_h_own,hh_type3_t_own,hh_type3_autos_own,hh_type3_vmt_own,hh_type3_transit_trips_own,hh_type3_ht_rent,hh_type3_h_rent,hh_type3_t_rent,hh_type3_autos_rent,hh_type3_vmt_rent,hh_type3_transit_trips_rent,hh_type4_income_min,hh_type4_income_max,hh_type4_income,hh_type4_size,hh_type4_workers,hh_type4_ht,hh_type4_h,hh_type4_t,hh_type4_autos,hh_type4_vmt,hh_type4_transit_trips,hh_type4_ht_own,hh_type4_h_own,hh_type4_t_own,hh_type4_autos_own,hh_type4_vmt_own,hh_type4_transit_trips_own,hh_type4_ht_rent,hh_type4_h_rent,hh_type4_t_rent,hh_type4_autos_rent,hh_type4_vmt_rent,hh_type4_transit_trips_rent,hh_type5_income_min,hh_type5_income_max,hh_type5_income,hh_type5_size,hh_type5_workers,hh_type5_ht,hh_type5_h,hh_type5_t,hh_type5_autos,hh_type5_vmt,hh_type5_transit_trips,hh_type5_ht_own,hh_type5_h_own,hh_type5_t_own,hh_type5_autos_own,hh_type5_vmt_own,hh_type5_transit_trips_own,hh_type5_ht_rent,hh_type5_h_rent,hh_type5_t_rent,hh_type5_autos_rent,hh_type5_vmt_rent,hh_type5_transit_trips_rent,hh_type6_income_min,hh_type6_income_max,hh_type6_income,hh_type6_size,hh_type6_workers,hh_type6_ht,hh_type6_h,hh_type6_t,hh_type6_autos,hh_type6_vmt,hh_type6_transit_trips,hh_type6_ht_own,hh_type6_h_own,hh_type6_t_own,hh_type6_autos_own,hh_type6_vmt_own,hh_type6_transit_trips_own,hh_type6_ht_rent,hh_type6_h_rent,hh_type6_t_rent,hh_type6_autos_rent,hh_type6_vmt_rent,hh_type6_transit_trips_rent,hh_type7_income_min,hh_type7_income_max,hh_type7_income,hh_type7_size,hh_type7_workers,hh_type7_ht,hh_type7_h,hh_type7_t,hh_type7_autos,hh_type7_vmt,hh_type7_transit_trips,hh_type7_ht_own,hh_type7_h_own,hh_type7_t_own,hh_type7_autos_own,hh_type7_vmt_own,hh_type7_transit_trips_own,hh_type7_ht_rent,hh_type7_h_rent,hh_type7_t_rent,hh_type7_autos_rent,hh_type7_vmt_rent,hh_type7_transit_trips_rent,hh_type8_income_min,hh_type8_income_max,hh_type8_income,hh_type8_size,hh_type8_workers,hh_type8_ht,hh_type8_h,hh_type8_t,hh_type8_autos,hh_type8_vmt,hh_type8_transit_trips,hh_type8_ht_own,hh_type8_h_own,hh_type8_t_own,hh_type8_autos_own,hh_type8_vmt_own,hh_type8_transit_trips_own,hh_type8_ht_rent,hh_type8_h_rent,hh_type8_t_rent,hh_type8_autos_rent,hh_type8_vmt_rent,hh_type8_transit_trips_rent
'06075023300',77183,77183,77183,2.65,1.19,41.8675,29.01913,12.84838,1.65428,15629.76,227.74057,45.71095,32.43201,13.27894,1.75,15629.76,199.74646,33.66482,21.73536,11.92946,1.45,15629.76,287.48557,11720,11720,11720,1,1,196.10489,147.32926,48.77563,0.84895,12693.24,209.86426,228.92289,179.18089,49.742,0.9,12693.24,171.74462,126.06473,79.35154,46.71319,0.74,12693.24,291.21914,29126,29126,29126,1,1,84.01588,61.64994,22.36595,1.04214,12765.6,189.92519,94.85383,72.10053,22.7533,1.09,12765.6,151.20994,60.88555,39.34629,21.53926,0.94,12765.6,272.55125,58251,58251,58251,1,1,44.31945,31.91001,12.40944,1.18214,12864.96,174.31533,48.66669,36.05088,12.6158,1.23,12864.96,134.40884,35.04158,23.07257,11.96902,1.08,12864.96,259.48372,61746,61746,61746,2,0,44.26945,35.79185,8.47759,1.20471,960.12,244.97743,50.07314,41.0067,9.06644,1.31,960.12,212.81399,31.88321,24.66233,7.22088,0.98,960.12,313.62062,38750,38750,38750,3,1,70.99051,48.93707,22.05344,1.51152,14181.48,255.22672,77.13739,54.19355,22.94385,1.62,14181.48,229.61509,57.87184,37.71871,20.15313,1.28,14181.48,309.88704,61746,61746,61746,2.65,1.19,48.77811,33.08749,15.69062,1.60428,15435.36,231.47415,52.72674,36.49791,16.22883,1.7,15435.36,203.48004,40.35093,25.80896,14.54197,1.4,15435.36,291.21914,92620,92620,92620,4,2,39.47604,25.87613,13.59991,2.0479,21315.96,228.57598,42.53536,28.54243,13.99293,2.15,21315.96,205.34683,32.94685,20.18571,12.76115,1.83,21315.96,278.15162
'06075023400',77183,77183,77183,2.65,1.19,39.94721,27.51281,12.4344,1.58802,15361.94211,222.42308,45.786,32.51697,13.26903,1.77518,15359.46811,164.13069,35.77811,23.93966,11.83845,1.45439,15363.70863,264.0459,11720,11720,11720,1,1,176.5388,129.63421,46.90459,0.82204,12036.38776,213.2783,250.71553,201.69642,49.01911,0.93079,12034.16934,136.94987,123.57402,78.17927,45.39475,0.74439,12037.97179,267.77947,29126,29126,29126,1,1,78.14055,56.43935,21.7012,1.01554,12238.31791,194.31615,103.67996,81.16055,22.51942,1.11518,12235.94359,116.41519,59.90452,38.78755,21.11696,0.94439,12240.01326,249.94017,58251,58251,58251,1,1,42.30811,30.17786,12.13025,1.15554,12512.79157,179.20987,53.14861,40.58097,12.56764,1.25518,12510.20256,99.61408,34.56762,22.74968,11.81794,1.08439,12514.64021,236.04406,61746,61746,61746,2,0,41.55389,33.70102,7.85287,1.13052,489.84798,243.45647,49.88735,40.89688,8.99047,1.33518,489.23204,178.01924,35.60351,28.56292,7.04059,0.98439,490.28779,290.18095,38750,38750,38750,3,1,68.18539,47.10739,21.07801,1.43469,13689.73621,249.36638,83.79015,61.00341,22.78674,1.64518,13687.75548,194.82034,57.04305,37.18514,19.85791,1.28439,13691.15053,288.31416,61746,61746,61746,2.65,1.19,48.24851,33.07351,15.17501,1.54219,15090.34809,226.49868,54.76882,38.5126,16.25622,1.73518,15087.96354,168.68529,43.59279,29.1898,14.40298,1.40439,15092.05074,267.77947,92620,92620,92620,4,2,37.16968,23.92285,13.24683,1.97636,21138.65539,219.65252,41.90856,27.903,14.00557,2.17518,21135.84147,170.55208,33.78594,21.08089,12.70506,1.83439,21140.66463,254.71195
'06075025100',77183,77183,77183,2.65,1.19,40.44675,29.47956,10.96719,1.42761,12036.44536,335.33659,43.8485,32.62768,11.22083,1.48827,12003.18896,311.95392,33.37723,22.93715,10.44007,1.30156,12105.55877,383.93045,11720,11720,11720,1,1,178.93619,140.37204,38.56415,0.62897,9647.81958,318.43633,205.77842,167.10026,38.67816,0.64697,9657.45113,285.12494,123.15268,84.82547,38.32721,0.59156,9627.80332,387.66403,29126,29126,29126,1,1,77.49418,59.53735,17.95683,0.8157,9571.64009,298.93492,86.13962,68.20877,17.93085,0.82827,9559.45929,264.59026,59.52725,41.51643,18.01082,0.78957,9596.95422,370.30997,58251,58251,58251,1,1,42.37732,32.31858,10.05874,0.95547,9468.43649,282.91991,46.18705,36.15619,10.03087,0.96697,9426.64392,247.78915,34.45993,24.34326,10.11668,0.93156,9555.28976,355.92861,61746,61746,61746,2,0,43.17087,36.18461,6.98626,0.97787,0,353.26151,48.4424,41.07538,7.36702,1.04827,0,326.19431,32.21556,26.02062,6.19494,0.83156,0,409.51254,38750,38750,38750,3,1,69.33412,50.5811,18.75302,1.28798,10964.67963,363.99806,75.14072,55.77954,19.36118,1.36325,10969.21273,342.99541,57.26685,39.7777,17.48915,1.13156,10955.25896,407.64576,61746,61746,61746,2.65,1.19,48.14222,34.73596,13.40626,1.38349,11928.6557,339.86201,52.08944,38.34323,13.74621,1.44697,11908.24132,316.86036,39.93911,27.23933,12.69979,1.25156,11971.08085,387.66403,92620,92620,92620,4,2,38.44236,26.50626,11.9361,1.82448,17214.34448,336.69753,40.35672,28.16382,12.1929,1.89325,17194.53592,318.72715,34.46394,23.06151,11.40243,1.68156,17255.51062,374.04355
'06075025200',77183,77183,77183,2.65,1.19,39.73585,28.79228,10.94357,1.39511,12183.50144,390.05873,44.49196,32.99323,11.49874,1.51203,12381.15873,343.84268,34.12859,23.83954,10.28905,1.25727,11950.47186,444.54551,11720,11720,11720,1,1,181.7028,142.75861,38.94419,0.61196,9722.72144,377.63144,219.93536,179.82135,40.11401,0.66507,9957.1163,317.70762,136.62823,99.0632,37.56503,0.54934,9446.37982,448.27909,29126,29126,29126,1,1,77.99602,59.8342,18.16182,0.80223,9679.5731,358.31658,92.3559,73.7628,18.5931,0.85203,9871.84674,296.79927,61.06633,43.41296,17.65336,0.74353,9452.89062,430.84288,58251,58251,58251,1,1,42.28241,32.09624,10.18617,0.94395,9621.33791,342.86586,48.24429,37.85923,10.38506,0.99203,9756.79386,280.37184,35.25361,25.30192,9.95169,0.88727,9461.64106,416.54367,61746,61746,61746,2,0,45.29956,38.4116,6.88796,0.94134,0,409.95571,49.21154,41.61891,7.59263,1.07203,0,358.77699,40.68749,34.63031,6.05718,0.78727,0,470.29326,38750,38750,38750,3,1,68.50907,49.9156,18.59347,1.24675,10993.84635,417.87356,76.98732,57.17345,19.81387,1.38203,11281.94212,375.20443,58.51356,41.3589,17.15467,1.08727,10654.19363,468.17866,61746,61746,61746,2.65,1.19,46.90621,33.55498,13.35123,1.34771,12056.69404,395.16124,52.05312,37.99587,14.05725,1.46507,12279.13161,349.44304,40.83821,28.31935,12.51887,1.20934,11794.44956,449.06105,92620,92620,92620,4,2,39.91389,27.99349,11.9204,1.78688,17489.47516,389.81528,41.17989,28.74034,12.43955,1.91203,17732.96317,351.30983,38.42133,27.11299,11.30835,1.63934,17202.4131,435.21157
'06075025300',77183,77183,77183,2.65,1.19,38.81062,28.33377,10.47685,1.30415,11638.40376,462.19887,44.892,33.791,11.101,1.44557,11736.96797,400.5721,33.43141,23.50665,9.92477,1.17906,11551.22016,516.70998,11720,11720,11720,1,1,173.50723,136.52307,36.98416,0.53195,9368.56989,451.91315,224.9183,186.89289,38.02541,0.59557,9484.65063,374.43705,128.03228,91.96914,36.06314,0.47568,9265.89229,520.44356,29126,29126,29126,1,1,75.36559,58.08544,17.28015,0.71974,9316.74643,432.56104,92.89467,75.20376,17.69092,0.78086,9410.84056,352.91458,59.86049,42.94367,16.91682,0.66568,9233.51678,503.01121,58251,58251,58251,1,1,40.81284,31.09632,9.71652,0.86154,9246.60551,417.79523,47.97243,38.05487,9.91756,0.92086,9311.00098,337.10126,34.47992,24.94122,9.53869,0.80906,9189.6454,489.17195,61746,61746,61746,2,0,46.10675,39.63551,6.47124,0.84823,0,483.07669,49.95588,42.65012,7.30576,1.00557,0,415.50641,42.70206,36.96899,5.73307,0.70906,0,542.84503,38750,38750,38750,3,1,66.39169,48.68281,17.70887,1.15293,10422.35685,489.31123,76.67213,57.62537,19.04676,1.31557,10567.62,431.31973,57.29827,40.7728,16.52547,1.00906,10293.86635,540.60681,61746,61746,61746,2.65,1.19,46.01674,33.24764,12.7691,1.25664,11516.56228,467.46428,52.85376,39.28177,13.57199,1.40086,11628.0642,406.17247,39.96914,27.91022,12.05892,1.12906,11417.9348,521.67911,92620,92620,92620,4,2,39.32108,27.82961,11.49148,1.69354,16815.28569,460.75078,41.75773,29.6818,12.07593,1.84557,16940.95804,408.03926,37.16578,26.19127,10.97451,1.55906,16704.12396,507.37603
'06075025401',77183,77183,77183,2.65,1.19,38.75188,27.55139,11.20048,1.40935,12808.60101,401.79628,44.57854,32.66877,11.90977,1.56821,12953.48968,332.15096,34.00731,23.38439,10.62292,1.27999,12690.62023,458.50747,11720,11720,11720,1,1,159.27914,118.62033,40.65881,0.63735,10192.5051,391.82733,195.83355,153.67343,42.16012,0.72007,10327.75579,305.35434,129.51341,90.07708,39.43632,0.56999,10082.3724,462.24105,29126,29126,29126,1,1,69.90639,51.00237,18.90401,0.82779,10200.29896,373.1124,81.36241,61.83659,19.52581,0.90821,10323.88674,284.81966,60.57792,42.18022,18.39769,0.7623,10099.6632,445.00792,58251,58251,58251,1,1,40.54789,29.94244,10.60545,0.97202,10209.85143,357.81502,44.82886,33.92245,10.90641,1.04821,10317.56968,268.01855,37.06196,26.70158,10.36038,0.90999,10122.138,430.935,61746,61746,61746,2,0,41.28407,34.29492,6.98916,0.95281,0,422.36918,49.22758,41.30954,7.91804,1.12821,0,346.42371,34.81579,28.58301,6.23278,0.80999,0,484.2105,38750,38750,38750,3,1,65.41871,46.42367,18.99504,1.25813,11488.59099,428.8809,72.7929,52.29865,20.49425,1.44007,11661.74905,363.22481,59.41402,41.63976,17.77426,1.10999,11347.59086,482.34371,61746,61746,61746,2.65,1.19,46.08726,32.41277,13.67449,1.36383,12652.05033,406.8616,51.34927,36.75145,14.59783,1.52821,12803.904,337.08976,41.80248,28.87985,12.92263,1.22999,12528.39806,463.67581,92620,92620,92620,4,2,36.09503,23.94223,12.1528,1.79916,18251.43449,399.46794,41.57015,28.75455,12.8156,1.97007,18428.13853,338.95655,31.63671,20.02362,11.61309,1.65999,18107.54691,448.7415
'06075025402',77183,77183,77183,2.65,1.19,40.15623,29.05354,11.10269,1.41918,12474.20499,369.54228,42.38566,31.0664,11.31926,1.47392,12478.63301,336.99461,34.01243,23.50654,10.50589,1.26835,12462.00238,459.23635,11720,11720,11720,1,1,173.2231,133.91619,39.30691,0.61034,10141.78271,350.71526,188.11906,148.80137,39.31769,0.62826,10146.95181,309.80432,132.17316,92.89596,39.2772,0.56096,10127.53782,463.45665,29126,29126,29126,1,1,73.43591,55.26239,18.17352,0.79715,9986.50376,330.08216,78.05098,59.87613,18.17486,0.81392,9992.47301,288.45808,60.71778,42.54795,18.16984,0.75096,9970.05386,444.78876,58251,58251,58251,1,1,40.24232,30.09676,10.14557,0.93982,9776.39441,315.33485,42.59093,32.45732,10.13362,0.95392,9783.44321,273.10123,33.77008,23.59159,10.17849,0.90096,9756.9695,431.72123,61746,61746,61746,2,0,43.1659,36.1401,7.0258,0.97189,0,386.44509,46.61425,39.28025,7.334,1.03392,0,350.87368,33.66302,27.48654,6.17648,0.80096,0,484.47189,38750,38750,38750,3,1,66.10331,47.00043,19.10288,1.27923,11550.0116,397.68027,69.63672,50.05889,19.57783,1.34392,11553.14544,366.86324,56.36603,38.57201,17.79402,1.10096,11541.37545,482.6051,61746,61746,61746,2.65,1.19,46.78907,33.194,13.59507,1.37555,12413.47824,374.46516,48.82627,34.95144,13.87483,1.43165,12417.45327,342.17243,41.17501,28.3509,12.82411,1.22096,12402.52396,463.45665,92620,92620,92620,4,2,37.77638,25.69809,12.07829,1.81455,17807.78214,371.98649,39.62816,27.34359,12.28457,1.87392,17808.59598,344.03922,32.67327,21.16345,11.50983,1.65096,17805.53941,449.00289
'06075025403',77183,77183,77183,2.65,1.19,39.94282,28.39431,11.54851,1.46544,13380.3542,356.60576,45.90447,33.71695,12.18751,1.60656,13589.04033,288.30551,33.98118,23.07167,10.90951,1.32431,13171.66807,424.90602,11720,11720,11720,1,1,170.27163,127.8853,42.38633,0.68544,10731.86901,345.08401,215.39006,171.59717,43.7929,0.75656,10977.95834,261.52843,125.15321,84.17344,40.97977,0.61431,10485.77967,428.6396,29126,29126,29126,1,1,74.95769,55.39435,19.56335,0.87044,10747.86017,325.48272,89.15825,69.04892,20.10933,0.93656,10984.45028,240.99374,60.75714,41.73978,19.01736,0.80431,10511.27006,409.9717,58251,58251,58251,1,1,41.62421,30.66498,10.95923,1.01544,10770.40815,310.54841,48.06259,36.84972,11.21287,1.07656,10994.08525,224.19264,35.18582,24.48023,10.70559,0.95431,10546.73105,396.90418,61746,61746,61746,2,0,41.56026,34.31523,7.24503,1.01044,0,376.24186,50.52301,42.46523,8.05778,1.16656,0,302.59779,32.59751,26.16522,6.43229,0.85431,0,449.88593,38750,38750,38750,3,1,68.12128,48.49029,19.63099,1.31544,12032.59475,383.70902,77.9441,56.97915,20.96495,1.47656,12241.87459,319.3989,58.29847,40.00143,18.29704,1.15431,11823.31492,448.01914,61746,61746,61746,2.65,1.19,47.49416,33.41648,14.07768,1.41544,13218.03945,360.95172,54.32306,39.44336,14.8797,1.55656,13432.36575,293.26385,40.66525,27.38959,13.27566,1.27431,13003.71315,428.6396,92620,92620,92620,4,2,37.72351,25.27064,12.45287,1.85544,18862.17091,354.77378,42.1621,29.11737,13.04473,2.00656,19088.81652,295.13064,33.28492,21.42391,11.86101,1.70431,18635.5253,414.41693
'06075025500',77183,77183,77183,2.65,1.19,40.82878,28.90728,11.9215,1.53161,13792.93219,319.84044,44.23802,31.87788,12.36014,1.62349,14064.7898,268.42719,34.43595,23.33696,11.09898,1.35931,13283.15915,416.24786,11720,11720,11720,1,1,169.67399,125.59545,44.07853,0.73385,11209.40672,303.58309,190.32769,145.324,45.0037,0.77617,11491.97133,241.50884,130.94524,88.60153,42.34372,0.6545,10679.55647,419.98144,29126,29126,29126,1,1,73.38801,53.16962,20.21839,0.91774,11169.2047,283.28395,79.5619,59.0016,20.5603,0.95617,11442.39852,220.1205,61.81106,42.2338,19.57726,0.84567,10656.92608,401.72472,58251,58251,58251,1,1,40.77343,29.51827,11.25516,1.05963,11114.29106,268.19515,43.47233,32.05222,11.4201,1.09617,11374.80626,204.17305,35.71261,24.76673,10.94587,0.9911,10625.78671,388.24602,61746,61746,61746,2,0,43.24255,35.49585,7.7467,1.08179,430.30147,338.15961,48.61327,40.3066,8.30667,1.18349,578.16905,282.57821,33.17166,26.475,6.69667,0.8911,153.02799,442.38291,38750,38750,38750,3,1,67.00685,46.53964,20.46721,1.38832,12624.31733,347.68398,71.16326,49.77469,21.38857,1.49349,12909.4096,298.52565,59.21297,40.47345,18.73952,1.1911,12089.72735,439.86307,61746,61746,61746,2.65,1.19,47.60214,33.0279,14.57424,1.48457,13664.53608,324.42368,50.98556,35.86249,15.12306,1.57617,13941.80751,273.24426,41.25773,27.71262,13.54511,1.3128,13144.61131,420.39261,92620,92620,92620,4,2,39.22386,26.45589,12.76797,1.92587,19191.17393,320.95318,41.22435,28.05329,13.17107,2.02349,19485.07236,275.11105,35.47265,23.46053,12.01212,1.7428,18640.0711,406.91391
'06075025600',77183,77183,77183,2.65,1.19,42.34851,30.27544,12.07307,1.5324,14309.24477,326.6579,43.85635,31.6726,12.18376,1.56126,14347.76339,302.55548,36.20303,24.5811,11.62193,1.4148,14152.25605,424.89109,11720,11720,11720,1,1,201.85121,157.15436,44.69685,0.71027,11921.25558,305.78325,211.20044,166.78512,44.41533,0.71126,11955.4091,275.64298,163.74695,117.90271,45.84425,0.70622,11782.0575,428.62467,29126,29126,29126,1,1,84.40209,63.99673,20.40536,0.89712,11787.69745,284.92312,87.38694,67.1126,20.27434,0.89697,11821.31913,254.01896,72.23685,51.29749,20.93935,0.89773,11650.66697,410.87789,58251,58251,58251,1,1,44.87771,33.59272,11.28499,1.03701,11606.99308,269.60286,46.18623,34.98145,11.20478,1.03475,11639.9262,238.30719,39.54464,27.93273,11.61191,1.04622,11472.76895,397.1533,61746,61746,61746,2,0,45.52765,37.80906,7.71859,1.08677,213.66712,342.98837,47.92194,40.04232,7.87962,1.12126,228.35855,316.71235,35.76935,28.70706,7.0623,0.94622,153.78987,450.08046,38750,38750,38750,3,1,72.21764,51.34147,20.87618,1.3948,13243.41286,355.23683,74.17921,53.03582,21.14339,1.43126,13283.12397,332.42411,64.22298,44.43586,19.78712,1.24622,13081.56395,448.21368,61746,61746,61746,2.65,1.19,49.21671,34.45169,14.76503,1.48268,14235.72568,331.39202,50.53824,35.6363,14.90194,1.51126,14274.53521,307.3784,43.83064,29.62361,14.20703,1.36622,14077.55132,429.26331,92620,92620,92620,4,2,39.69173,26.74739,12.94434,1.92874,19880.09895,330.19064,40.93175,27.87345,13.05831,1.96126,19925.24688,309.24519,34.63781,22.15798,12.47983,1.79622,19696.09145,415.55714
'06075025701',77183,77183,77183,2.65,1.19,40.54749,28.42306,12.12444,1.57018,14270.80895,257.33759,43.28304,30.84545,12.43759,1.63503,14477.25567,220.907,34.2156,22.81601,11.3996,1.42005,13792.9536,341.66228,11720,11720,11720,1,1,161.93565,117.10749,44.82816,0.76978,11508.86491,239.4071,175.50867,130.28361,45.22506,0.79187,11700.82949,193.61703,130.51862,86.60915,43.90947,0.71867,11064.53088,345.39586,29126,29126,29126,1,1,72.98762,52.44427,20.54335,0.9528,11480.76666,219.57078,77.95329,57.28052,20.67277,0.97187,11666.26576,173.08235,61.49376,41.24996,20.2438,0.90867,11051.39808,327.176,58251,58251,58251,1,1,40.71214,29.28164,11.4305,1.09394,11443.15955,204.56738,42.96066,31.47114,11.48952,1.11187,11619.90664,157.43616,35.50755,24.21367,11.29388,1.05245,11034.04896,313.66044,61746,61746,61746,2,0,42.8962,35.05083,7.84536,1.12185,410.49992,274.84456,47.2399,39.00867,8.23123,1.19503,465.67535,234.6864,32.84196,25.88975,6.95221,0.95245,282.7872,367.79733,38750,38750,38750,3,1,66.92661,46.06231,20.8643,1.43094,13086.08891,285.58574,70.40969,48.86171,21.54798,1.50805,13296.95627,251.4875,58.86445,39.58264,19.28181,1.25245,12598.00128,364.51178,61746,61746,61746,2.65,1.19,47.26707,32.41291,14.85416,1.52755,14134.56994,262.37477,49.95759,34.71283,15.24476,1.59187,14344.78272,226.50736,41.03942,27.08935,13.95007,1.37867,13647.99744,345.39586,92620,92620,92620,4,2,38.35046,25.35469,12.99577,1.96885,19847.25731,259.32303,40.45032,27.1559,13.29442,2.03805,20108.1094,227.78272,33.49,21.18551,12.30449,1.80867,19243.47168,332.32834
'06075025702',77183,77183,77183,2.65,1.19,40.29635,28.34834,11.94801,1.53786,13980.02104,290.89011,44.08515,31.58715,12.498,1.65885,14055.98935,247.93044,34.8452,23.68848,11.15671,1.36379,13870.72143,352.69846,11720,11720,11720,1,1,145.45249,101.25709,44.19539,0.74947,11214.21896,276.65478,157.56122,112.17373,45.38749,0.81201,11279.75406,221.20587,128.03101,85.55075,42.48026,0.65949,11119.93016,356.43204,29126,29126,29126,1,1,68.50355,48.13113,20.37242,0.93753,11233.80493,256.97762,74.73563,53.9002,20.83543,0.99573,11292.08545,200.08746,59.53714,39.83087,19.70626,0.85379,11149.95367,338.82851,58251,58251,58251,1,1,40.84342,29.50175,11.34167,1.07533,11260.48142,242.2155,43.7587,32.18175,11.57695,1.13201,11308.97424,184.4596,36.64905,25.64588,11.00316,0.99379,11190.71225,325.31196,61746,61746,61746,2,0,43.08295,35.43935,7.6436,1.08556,244.38181,309.74042,48.31916,39.93233,8.38683,1.21885,285.68173,262.27524,35.54932,28.97504,6.57428,0.89379,184.96143,378.03109,38750,38750,38750,3,1,66.33099,45.90587,20.42512,1.39146,12696.25512,318.54246,71.36113,49.78846,21.57267,1.52885,12788.63777,278.49261,59.09388,40.31979,18.77409,1.19379,12563.33933,376.1643,61746,61746,61746,2.65,1.19,47.5564,32.96583,14.59058,1.48973,13816.55342,296.16145,50.82654,35.53816,15.28838,1.61201,13896.75789,253.5308,42.85148,29.26487,13.58661,1.31379,13701.15902,357.4964,92620,92620,92620,4,2,37.50577,24.71152,12.79425,1.92966,19448.81556,291.46805,41.10225,27.79851,13.30374,2.05885,19552.40025,255.39759,32.33133,20.27011,12.06123,1.74379,19299.78281,343.36452
'06075025800',77183,77183,77183,2.65,1.19,41.29989,29.93867,11.36121,1.43785,13331.45171,337.57205,43.5745,31.65548,11.91902,1.55,13477.85561,312.88705,37.68207,27.20806,10.47401,1.25948,13098.59379,376.83397,11720,11720,11720,1,1,180.4709,139.12478,41.34612,0.64804,10888.58336,323.40185,222.20075,179.18089,43.01987,0.71,11105.92098,286.752,114.09884,75.41485,38.68399,0.54948,10542.90414,381.69406,29126,29126,29126,1,1,77.41026,58.29918,19.11108,0.83576,10859.91754,303.04111,91.80462,72.10053,19.70409,0.89,11041.78829,264.86149,54.51579,36.3479,18.16789,0.74948,10570.64897,363.76644,58251,58251,58251,1,1,41.03224,30.36281,10.66943,0.97576,10820.33491,288.5137,47.0156,36.05088,10.96472,1.03,10954.09171,249.41622,31.51561,21.31584,10.19977,0.88948,10607.59241,350.69892,61746,61746,61746,2,0,44.74577,37.70016,7.04561,0.98627,0,355.99767,47.77687,40.02008,7.75679,1.11,0,326.46554,39.92475,34.0103,5.91445,0.78948,0,402.96902,38750,38750,38750,3,1,66.13171,46.72295,19.40876,1.29409,12107.21511,365.59253,74.78945,54.19355,20.59591,1.42274,12302.14537,343.26665,52.36143,34.84085,17.52058,1.08948,11797.17517,401.10223,61746,61746,61746,2.65,1.19,46.50681,32.6127,13.89411,1.39399,13196.50383,343.17242,50.89123,36.2687,14.62253,1.51,13363.80293,318.48742,39.53332,26.79777,12.73554,1.20948,12930.41172,382.43434,92620,92620,92620,4,2,38.12783,25.85839,12.26944,1.83181,18591.09125,338.55359,40.65307,27.86095,12.79211,1.95274,18787.53366,320.35421,34.1114,22.67329,11.43811,1.63948,18278.64621,367.50002
'06075025900',77183,77183,77183,2.65,1.19,41.99877,29.40845,12.59032,1.59943,15278.8356,286.92696,45.35841,32.48096,12.87746,1.66397,15333.37991,258.69683,34.65367,22.69111,11.96257,1.45833,15159.58676,348.6458,11720,11720,11720,1,1,151.86975,104.10213,47.76763,0.79625,12550.48477,268.88516,160.58573,112.45581,48.12992,0.81816,12672.58197,230.69499,132.81424,85.83869,46.97555,0.74833,12283.54676,352.37937,29126,29126,29126,1,1,66.75863,44.9629,21.79573,0.98407,12531.75342,249.39157,68.65667,46.74119,21.91549,1.00397,12637.0122,210.1603,62.60899,41.07509,21.53391,0.94056,12301.62882,335.1619,58251,58251,58251,1,1,41.13712,29.0573,12.07982,1.12651,12505.91732,234.67409,43.45667,31.33452,12.12214,1.14397,12588.1313,195.22599,36.06594,24.07866,11.98728,1.08833,12326.175,320.91848,61746,61746,61746,2,0,44.33423,36.26425,8.06998,1.15002,346.15246,304.09568,49.54657,41.07703,8.46954,1.22397,372.62422,271.76435,32.9386,25.74218,7.19643,0.98833,288.27794,374.78085,38750,38750,38750,3,1,67.94764,46.28298,21.66466,1.45688,13962.77668,314.90727,71.75303,49.44743,22.3056,1.53397,14036.52027,288.56546,59.62803,39.36463,20.2634,1.28833,13801.55294,372.49769,61746,61746,61746,2.65,1.19,48.94421,33.53744,15.40677,1.55231,15137.73028,292.02761,52.3361,36.5577,15.7784,1.61816,15202.24224,264.29719,41.52862,26.93435,14.59428,1.40833,14996.68941,352.6539,92620,92620,92620,4,2,40.04914,26.6451,13.40404,1.99315,21045.23474,288.5841,42.27132,28.59626,13.67506,2.06397,21088.57399,265.38127,35.19085,22.37933,12.81152,1.83833,20950.48324,339.31185
